EmployeeID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorkedPrevious,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_encoded,AgeGroup
1083173,35,No,Non-Travel,Cardiology,2,2,Medical,2,Male,3,2,Therapist,4,Divorced,60501,2,No,14,3,3,1,15,6,3,7,7,1,7,0,26-35
1819347,38,No,Non-Travel,Neurology,2,3,Human Resources,1,Male,3,1,Other,2,Divorced,27216,5,No,13,3,4,3,13,3,3,11,10,3,8,0,36-45
1645963,34,No,Travel_Frequently,Neurology,9,4,Life Sciences,4,Male,3,2,Nurse,1,Married,56133,4,No,17,3,3,1,11,3,2,7,1,0,7,0,26-35
1174838,37,No,Travel_Rarely,Cardiology,10,4,Medical,4,Male,3,2,Therapist,1,Single,44237,1,No,15,3,2,0,10,4,1,10,3,0,8,0,36-45
1751502,39,No,Travel_Frequently,Cardiology,20,3,Life Sciences,3,Male,3,2,Nurse,4,Divorced,43334,2,No,18,3,4,1,7,6,3,2,1,2,2,0,36-45
1117560,43,No,Non-Travel,Neurology,9,3,Life Sciences,1,Male,3,1,Other,3,Single,25599,4,No,13,3,3,0,7,2,2,3,2,1,2,0,36-45
1206981,41,No,Travel_Rarely,Neurology,5,3,Life Sciences,2,Male,4,2,Nurse,2,Single,72135,3,No,12,3,1,0,11,3,1,3,2,1,2,0,36-45
1711876,41,No,Travel_Rarely,Cardiology,4,1,Marketing,3,Female,3,3,Nurse,3,Divorced,109694,0,Yes,13,3,4,1,23,3,4,22,14,13,5,1,36-45
1366196,30,No,Travel_Rarely,Cardiology,10,3,Medical,1,Female,3,3,Therapist,3,Single,101504,9,No,14,3,2,0,9,3,3,7,7,0,2,0,26-35
1347924,26,No,Travel_Rarely,Neurology,20,2,Medical,4,Female,3,1,Other,2,Married,22554,0,Yes,11,3,3,0,6,3,3,5,1,1,4,1,26-35
1140520,46,No,Travel_Rarely,Neurology,21,2,Medical,4,Female,3,2,Nurse,2,Married,93723,4,No,22,4,4,1,13,2,4,9,7,3,7,0,46-55
1187455,40,No,Travel_Rarely,Neurology,1,3,Life Sciences,3,Female,3,2,Nurse,4,Divorced,68387,4,No,17,3,4,1,12,3,3,5,3,0,3,0,36-45
1645498,34,No,Travel_Rarely,Cardiology,8,2,Technical Degree,2,Male,4,2,Nurse,3,Married,71390,1,No,21,4,3,2,10,5,3,10,8,4,8,0,26-35
1382530,58,No,Non-Travel,Cardiology,2,3,Medical,2,Male,3,4,Administrative,2,Divorced,171056,4,No,22,4,4,1,37,0,2,16,9,14,14,0,56-65
1682292,35,No,Travel_Rarely,Neurology,23,4,Medical,2,Male,1,1,Nurse,3,Married,28403,0,No,16,3,2,1,6,2,4,5,4,0,3,0,26-35
1602874,47,No,Travel_Rarely,Cardiology,4,3,Life Sciences,3,Female,2,3,Therapist,2,Divorced,108497,8,Yes,12,3,3,1,28,4,3,22,11,14,10,1,46-55
1154770,40,No,Travel_Rarely,Neurology,12,3,Life Sciences,2,Female,3,2,Nurse,1,Divorced,46704,2,No,12,3,2,1,15,3,3,7,4,7,7,0,36-45
1051875,54,No,Travel_Rarely,Neurology,7,4,Medical,4,Female,3,2,Other,4,Married,71967,4,No,15,3,2,1,14,2,2,7,1,1,7,0,46-55
1834180,31,No,Travel_Frequently,Cardiology,7,4,Marketing,1,Female,3,3,Nurse,1,Married,101189,2,No,14,3,4,2,9,3,3,3,2,2,2,0,26-35
1564192,28,No,Travel_Rarely,Neurology,1,3,Medical,3,Female,3,1,Other,1,Married,37706,1,No,25,4,3,1,3,3,3,3,2,1,2,0,26-35
1802154,38,No,Travel_Rarely,Cardiology,2,4,Marketing,2,Female,1,2,Other,4,Married,56753,2,Yes,20,4,1,2,20,4,2,4,2,0,3,1,36-45
1207662,26,No,Travel_Rarely,Cardiology,10,3,Medical,3,Male,3,2,Nurse,4,Single,49182,1,No,13,3,1,0,5,4,3,5,3,1,2,0,26-35
1072716,58,No,Travel_Frequently,Neurology,15,4,Life Sciences,1,Male,3,4,Administrative,3,Married,165764,2,Yes,14,3,2,0,23,3,3,2,2,2,2,1,56-65
1086016,18,Yes,Non-Travel,Neurology,14,3,Medical,2,Female,3,1,Other,3,Single,15897,1,No,16,3,3,0,0,4,1,0,0,0,0,0,18-25
1552861,31,No,Travel_Rarely,Neurology,18,5,Human Resources,4,Male,4,1,Other,1,Married,31038,0,No,17,3,3,0,2,4,3,1,0,0,0,0,26-35
1235468,29,Yes,Travel_Rarely,Neurology,13,3,Human Resources,1,Male,2,1,Other,1,Divorced,24518,4,Yes,15,3,4,3,4,3,3,2,2,2,0,1,26-35
1281331,45,No,Non-Travel,Cardiology,2,4,Life Sciences,3,Female,3,2,Nurse,3,Married,54117,4,No,22,4,2,2,10,3,4,8,7,5,7,0,36-45
1220488,36,No,Travel_Rarely,Neurology,2,4,Other,4,Female,3,2,Other,2,Married,73101,4,Yes,22,4,4,1,15,2,3,1,0,0,0,1,36-45
1113271,43,No,Travel_Frequently,Cardiology,2,4,Life Sciences,1,Male,3,2,Nurse,4,Married,59588,1,No,20,4,3,1,7,5,3,7,7,7,7,0,36-45
1152978,27,No,Travel_Frequently,Neurology,5,2,Life Sciences,4,Female,3,1,Nurse,4,Single,24980,0,Yes,14,3,3,0,6,3,2,5,4,0,2,1,26-35
1871070,29,No,Travel_Frequently,Neurology,20,1,Medical,4,Male,3,1,Nurse,4,Married,40026,1,No,13,3,2,0,11,3,4,11,8,3,10,0,26-35
1687721,32,No,Travel_Frequently,Cardiology,10,4,Marketing,4,Male,3,2,Nurse,4,Single,48804,8,No,13,3,3,0,4,2,4,0,0,0,0,0,26-35
1031664,42,No,Non-Travel,Neurology,10,4,Technical Degree,3,Male,3,1,Other,3,Married,30828,3,No,22,4,2,2,10,1,2,6,3,3,3,0,36-45
1402268,47,No,Travel_Rarely,Neurology,9,4,Life Sciences,2,Female,3,1,Nurse,3,Single,22103,4,No,12,3,3,0,7,2,3,2,2,2,0,0,46-55
1601963,46,No,Travel_Rarely,Cardiology,2,2,Life Sciences,4,Male,3,3,Therapist,4,Divorced,90069,3,No,14,3,3,1,12,4,2,9,8,4,7,0,46-55
1777794,28,No,Non-Travel,Neurology,1,2,Life Sciences,3,Male,3,1,Other,4,Divorced,28413,1,No,15,3,2,1,3,2,3,3,2,2,2,0,26-35
1510809,29,No,Travel_Rarely,Neurology,29,1,Life Sciences,4,Male,1,2,Nurse,3,Divorced,67032,8,No,17,3,4,2,11,3,3,7,0,1,6,0,26-35
1676403,42,No,Travel_Rarely,Neurology,8,3,Life Sciences,4,Male,3,1,Nurse,3,Single,41664,4,No,13,3,4,0,8,3,3,0,0,0,0,0,36-45
1458226,32,Yes,Travel_Rarely,Cardiology,2,4,Marketing,3,Male,2,2,Nurse,2,Single,104024,7,Yes,12,3,3,0,7,3,2,2,2,2,2,1,26-35
1442296,46,No,Travel_Rarely,Cardiology,3,3,Technical Degree,1,Female,4,4,Nurse,1,Divorced,138863,2,No,12,3,4,1,25,5,3,19,17,2,8,0,46-55
1469297,27,No,Travel_Rarely,Cardiology,23,1,Medical,2,Female,2,2,Other,3,Married,37170,1,No,21,4,4,1,9,5,3,9,8,5,8,0,26-35
1701157,29,No,Travel_Rarely,Neurology,6,1,Medical,4,Male,2,1,Other,2,Married,29442,1,No,11,3,4,0,1,3,3,1,0,0,0,0,26-35
1141899,43,No,Travel_Rarely,Neurology,6,3,Medical,1,Female,2,5,Administrative,3,Married,203616,7,No,13,3,4,0,21,2,3,16,12,6,14,0,36-45
1866815,48,No,Travel_Rarely,Neurology,10,3,Life Sciences,4,Male,2,5,Administrative,2,Married,206483,4,No,12,3,4,0,29,3,3,22,10,12,9,0,46-55
1329673,29,Yes,Travel_Frequently,Neurology,24,2,Life Sciences,4,Male,2,1,Other,4,Single,25610,1,Yes,24,4,2,0,1,3,2,1,0,0,0,1,26-35
1775838,46,No,Travel_Rarely,Cardiology,10,3,Life Sciences,3,Female,3,3,Nurse,2,Married,76797,5,No,21,4,3,3,14,2,3,8,7,0,7,0,46-55
1575047,27,No,Travel_Frequently,Neurology,15,3,Life Sciences,4,Female,2,1,Other,1,Married,50127,0,No,19,3,4,1,8,2,2,7,6,7,3,0,26-35
1049997,39,No,Travel_Rarely,Neurology,19,4,Other,4,Male,3,2,Other,4,Divorced,40971,8,No,14,3,2,3,7,2,3,2,2,2,2,0,36-45
1766213,55,No,Travel_Rarely,Neurology,2,4,Technical Degree,2,Male,2,1,Other,4,Married,27951,8,No,20,4,2,1,19,2,4,5,2,0,4,0,46-55
1544113,28,No,Travel_Rarely,Cardiology,3,3,Medical,2,Female,3,1,Other,2,Married,29988,1,No,19,3,4,1,1,3,3,1,0,0,0,0,26-35
1609966,30,Yes,Travel_Rarely,Cardiology,9,3,Medical,2,Male,3,1,Other,4,Single,11351,1,No,13,3,3,0,1,3,2,1,0,0,0,0,26-35
1242148,22,Yes,Travel_Rarely,Neurology,7,1,Life Sciences,4,Male,3,1,Other,2,Single,25956,1,Yes,23,4,1,0,1,2,3,1,0,0,0,1,18-25
1494882,36,No,Travel_Rarely,Cardiology,10,4,Technical Degree,2,Female,2,2,Nurse,3,Married,59567,1,Yes,13,3,1,1,10,4,3,10,9,1,7,1,36-45
1450163,31,No,Travel_Rarely,Neurology,20,3,Life Sciences,2,Male,3,2,Nurse,3,Divorced,44069,1,No,11,3,1,1,10,2,3,10,8,0,2,0,26-35
1104040,34,No,Travel_Rarely,Cardiology,4,3,Life Sciences,3,Male,3,3,Nurse,4,Married,101987,2,Yes,13,3,4,3,9,3,3,5,3,1,0,1,26-35
1879233,29,No,Travel_Rarely,Neurology,7,3,Life Sciences,4,Male,3,1,Nurse,1,Single,21651,3,No,14,3,2,0,11,2,3,3,2,1,2,0,26-35
1878518,37,No,Travel_Rarely,Neurology,7,4,Medical,4,Male,3,2,Other,1,Married,44982,5,Yes,22,4,3,1,16,2,3,5,3,0,4,1,36-45
1694441,35,No,Travel_Rarely,Cardiology,16,2,Other,4,Female,2,2,Therapist,2,Married,50274,0,Yes,11,3,4,0,4,2,3,3,2,0,2,1,26-35
1608760,45,No,Travel_Rarely,Cardiology,25,2,Life Sciences,2,Female,2,2,Therapist,4,Married,62013,0,No,13,3,4,2,10,2,2,9,8,3,8,0,36-45
1357691,36,No,Travel_Frequently,Neurology,2,1,Human Resources,2,Male,2,2,Other,4,Single,40803,1,No,21,4,4,0,10,2,2,10,1,0,8,0,36-45
1551391,40,No,Travel_Rarely,Neurology,1,4,Life Sciences,1,Male,3,4,Administrative,1,Divorced,176642,2,No,11,3,1,1,22,3,3,19,7,11,16,0,36-45
1419575,26,No,Travel_Rarely,Neurology,1,2,Life Sciences,2,Female,2,1,Other,3,Married,30797,1,Yes,13,3,3,1,1,3,2,1,0,0,0,1,26-35
1620257,48,No,Travel_Frequently,Neurology,22,3,Medical,4,Female,3,4,Administrative,4,Divorced,180327,3,No,11,3,2,1,24,3,3,22,17,4,7,0,46-55
1662166,44,No,Travel_Rarely,Neurology,1,4,Life Sciences,2,Male,4,2,Nurse,1,Married,52847,2,No,15,3,4,1,10,5,3,2,0,2,2,0,36-45
1738269,34,Yes,Non-Travel,Neurology,16,4,Technical Degree,4,Male,1,1,Other,1,Married,24224,1,Yes,23,4,2,1,5,2,3,5,2,3,0,1,26-35
1557030,56,Yes,Travel_Rarely,Neurology,24,2,Life Sciences,1,Male,3,1,Nurse,4,Single,27164,1,No,16,3,4,0,5,3,3,4,2,1,0,0,56-65
1153641,36,No,Travel_Rarely,Cardiology,17,2,Marketing,3,Male,2,2,Nurse,2,Married,57824,2,No,16,3,3,2,12,1,1,4,2,1,3,0,36-45
1448030,41,No,Travel_Rarely,Cardiology,8,3,Marketing,3,Female,3,2,Nurse,2,Married,46127,5,No,21,4,3,1,14,3,3,5,4,1,4,0,36-45
1804573,42,No,Travel_Rarely,Neurology,6,3,Medical,3,Male,3,3,Administrative,1,Married,140154,9,No,13,3,2,1,18,3,4,13,7,5,7,0,36-45
1058985,31,No,Travel_Rarely,Cardiology,10,2,Medical,3,Female,3,2,Nurse,4,Divorced,69122,2,Yes,11,3,4,1,8,2,3,5,2,1,4,1,26-35
1674974,34,No,Travel_Rarely,Cardiology,3,1,Medical,4,Female,2,2,Nurse,4,Married,85082,3,Yes,12,3,3,0,9,3,2,4,2,0,1,1,26-35
1408618,31,No,Travel_Rarely,Neurology,4,3,Medical,1,Female,4,1,Nurse,3,Divorced,41769,8,No,12,3,2,1,4,0,2,2,2,2,2,0,26-35
1670932,26,No,Travel_Frequently,Neurology,6,3,Other,3,Male,4,1,Nurse,4,Married,26712,0,No,18,3,1,1,8,3,3,7,7,7,7,0,26-35
1808720,45,No,Travel_Frequently,Neurology,1,4,Medical,2,Male,3,2,Nurse,3,Single,56690,4,No,12,3,3,0,12,3,3,4,2,0,3,0,36-45
1228157,33,No,Travel_Rarely,Cardiology,10,4,Marketing,2,Male,3,2,Nurse,3,Single,57614,1,No,14,3,2,0,10,2,2,10,4,0,9,0,26-35
1355281,28,No,Travel_Frequently,Cardiology,1,2,Life Sciences,3,Male,2,2,Nurse,4,Married,71757,1,Yes,12,3,3,1,7,2,3,7,7,0,7,1,26-35
1745305,29,Yes,Travel_Frequently,Cardiology,24,3,Technical Degree,3,Male,4,1,Other,1,Single,11456,1,No,17,3,4,0,1,3,3,1,0,0,0,0,26-35
1048077,39,No,Non-Travel,Cardiology,21,4,Life Sciences,1,Female,1,2,Nurse,3,Married,60228,6,No,19,3,3,1,10,1,3,3,2,1,2,0,36-45
1616851,27,No,Travel_Rarely,Neurology,2,4,Technical Degree,2,Male,3,1,Other,2,Married,23373,1,No,11,3,3,1,6,3,2,5,3,1,2,0,26-35
1700476,34,No,Travel_Frequently,Neurology,22,4,Other,3,Male,2,2,Other,4,Married,60344,1,Yes,15,3,2,0,16,3,3,15,10,6,11,1,26-35
1603368,28,Yes,Travel_Rarely,Cardiology,13,2,Marketing,4,Female,3,2,Nurse,3,Single,103467,3,Yes,11,3,4,0,6,0,3,2,0,2,2,1,26-35
1775902,47,No,Non-Travel,Neurology,14,4,Technical Degree,3,Male,3,2,Other,2,Married,57404,8,No,18,3,3,1,16,4,4,8,7,1,7,0,46-55
1871585,56,No,Travel_Rarely,Cardiology,11,5,Marketing,4,Female,2,2,Nurse,1,Married,56490,4,No,16,3,3,1,6,3,3,0,0,0,0,0,56-65
1606461,39,No,Travel_Rarely,Cardiology,9,2,Medical,1,Male,3,2,Therapist,1,Married,54086,1,No,25,4,4,1,10,3,3,10,0,7,9,0,36-45
1236472,38,No,Travel_Frequently,Neurology,8,3,Medical,4,Female,2,2,Other,2,Divorced,22397,1,Yes,16,3,3,1,20,3,3,20,11,0,7,1,36-45
1058946,58,No,Travel_Rarely,Cardiology,21,3,Life Sciences,4,Female,3,4,Administrative,4,Married,187688,4,Yes,13,3,3,1,29,2,2,1,0,0,0,1,56-65
1683886,32,Yes,Travel_Frequently,Neurology,5,2,Life Sciences,1,Female,4,1,Other,3,Single,25536,3,Yes,14,3,1,0,8,2,3,4,1,0,3,1,26-35
1211751,38,No,Travel_Rarely,Neurology,9,2,Life Sciences,2,Male,3,1,Other,4,Divorced,50096,2,No,19,3,4,2,10,0,4,5,2,0,3,0,36-45
1445440,49,No,Travel_Frequently,Neurology,2,1,Life Sciences,2,Male,3,5,Administrative,4,Married,201191,3,No,15,3,4,0,28,3,3,5,4,4,3,0,46-55
1654667,42,No,Travel_Rarely,Cardiology,12,4,Marketing,2,Male,3,2,Nurse,4,Divorced,53414,3,Yes,12,3,3,2,14,4,3,0,0,0,0,1,36-45
1265759,27,Yes,Travel_Frequently,Neurology,22,3,Human Resources,1,Female,2,1,Other,2,Married,30062,1,No,12,3,1,0,1,2,3,1,0,0,0,0,26-35
1842922,35,No,Travel_Rarely,Cardiology,18,4,Medical,2,Male,3,2,Nurse,1,Married,58391,0,No,16,3,4,1,6,2,1,5,3,0,4,0,26-35
1884938,28,No,Non-Travel,Neurology,16,3,Medical,3,Male,3,1,Other,3,Single,22512,1,No,14,3,3,0,5,3,2,5,3,1,4,0,26-35
1252735,31,No,Non-Travel,Neurology,3,2,Medical,3,Male,3,1,Other,1,Divorced,32183,1,Yes,13,3,4,1,4,3,4,4,2,2,3,1,26-35
1201616,36,No,Non-Travel,Neurology,9,4,Life Sciences,1,Male,4,1,Nurse,2,Married,29505,1,No,22,4,2,0,5,3,3,5,4,0,2,0,36-45
1050457,34,No,Travel_Rarely,Cardiology,1,3,Marketing,1,Male,3,3,Nurse,4,Single,103824,1,No,21,4,1,0,14,3,2,14,8,2,1,0,26-35
1637651,34,No,Travel_Rarely,Cardiology,13,4,Medical,4,Male,3,3,Nurse,3,Divorced,90594,1,No,18,3,3,1,9,2,2,8,7,1,1,0,26-35
1079566,26,No,Travel_Rarely,Neurology,1,3,Medical,3,Male,3,1,Nurse,1,Single,30104,0,No,13,3,4,0,8,6,2,7,7,7,6,0,26-35
1332348,29,No,Travel_Rarely,Neurology,1,3,Life Sciences,1,Male,3,2,Nurse,1,Married,56417,0,No,12,3,1,1,6,5,2,5,3,0,2,0,26-35
1051695,32,No,Non-Travel,Neurology,15,4,Medical,3,Female,3,2,Nurse,4,Divorced,70004,5,No,18,3,2,1,9,6,3,5,1,1,2,0,26-35
1154444,31,No,Travel_Frequently,Neurology,1,3,Life Sciences,4,Male,1,2,Other,1,Married,52532,1,No,21,4,2,0,10,6,3,10,8,8,7,0,26-35
1650983,28,No,Travel_Rarely,Neurology,17,3,Technical Degree,3,Male,2,1,Nurse,4,Divorced,24854,5,No,12,3,1,1,6,2,2,4,1,0,3,0,26-35
1130703,38,No,Travel_Rarely,Cardiology,1,3,Life Sciences,1,Male,2,1,Other,1,Single,30009,4,No,14,3,1,0,20,3,2,1,0,0,0,0,36-45
1817679,35,No,Travel_Rarely,Cardiology,7,4,Life Sciences,3,Female,3,2,Nurse,4,Married,54642,1,Yes,11,3,4,0,10,2,3,10,8,0,9,1,26-35
1092771,27,No,Travel_Rarely,Cardiology,9,3,Marketing,4,Male,3,2,Nurse,4,Single,43103,1,No,14,3,1,0,7,5,3,7,7,0,7,0,26-35
1356134,32,No,Travel_Rarely,Cardiology,5,4,Life Sciences,4,Male,2,2,Therapist,4,Single,101630,8,No,24,4,2,0,8,1,3,1,0,0,0,0,26-35
1370524,31,Yes,Travel_Frequently,Cardiology,26,4,Marketing,1,Male,3,2,Nurse,4,Married,58979,1,Yes,11,3,3,0,10,4,3,10,7,0,8,1,26-35
1232169,53,Yes,Travel_Rarely,Cardiology,24,4,Life Sciences,1,Male,3,3,Nurse,1,Single,109704,6,Yes,13,3,2,0,15,2,2,2,2,2,2,1,46-55
1392392,54,No,Travel_Rarely,Neurology,9,2,Life Sciences,1,Female,3,2,Other,3,Married,30419,3,No,11,3,3,2,9,6,2,4,3,2,3,0,46-55
1309342,33,No,Travel_Frequently,Neurology,7,2,Life Sciences,4,Male,3,2,Nurse,3,Divorced,62664,1,No,20,4,3,3,9,2,3,9,7,2,8,0,26-35
1531422,43,No,Travel_Rarely,Neurology,11,3,Life Sciences,1,Male,3,3,Nurse,3,Married,78855,1,No,17,3,2,1,10,1,3,10,9,0,9,0,36-45
1126582,38,No,Travel_Frequently,Neurology,1,4,Other,4,Male,3,1,Other,2,Married,31406,0,Yes,11,3,2,1,7,2,3,6,2,1,2,1,36-45
1316742,55,No,Travel_Rarely,Neurology,26,4,Human Resources,3,Male,4,5,Administrative,2,Married,206178,4,Yes,18,3,1,1,35,0,3,10,9,1,4,1,46-55
1789942,31,No,Travel_Rarely,Neurology,2,1,Medical,4,Female,1,1,Nurse,4,Divorced,11855,1,Yes,11,3,3,3,1,4,3,1,0,0,0,1,26-35
1583381,39,No,Travel_Rarely,Cardiology,15,4,Marketing,2,Male,3,4,Nurse,1,Single,140081,0,No,12,3,1,0,21,3,3,20,8,11,10,0,36-45
1275198,42,No,Non-Travel,Neurology,23,2,Life Sciences,4,Male,2,2,Other,3,Single,45486,1,No,12,3,4,0,20,2,3,20,9,3,7,0,36-45
1378502,31,No,Non-Travel,Neurology,10,3,Medical,3,Female,3,3,Administrative,3,Married,115826,4,No,20,4,3,1,13,2,4,11,7,4,8,0,26-35
1553116,54,No,Travel_Rarely,Cardiology,10,3,Medical,3,Female,3,2,Therapist,1,Single,46620,6,Yes,19,3,4,0,9,3,3,5,2,1,4,1,46-55
1150538,24,No,Travel_Rarely,Neurology,1,2,Life Sciences,2,Male,2,2,Nurse,3,Single,48479,1,No,12,3,2,0,4,2,2,4,3,1,2,0,18-25
1553133,23,No,Travel_Rarely,Neurology,12,2,Other,4,Male,3,1,Nurse,4,Single,27794,1,No,13,3,3,0,5,6,4,5,2,1,4,0,18-25
1113801,40,No,Travel_Frequently,Neurology,11,3,Technical Degree,4,Female,3,2,Nurse,3,Married,66392,1,No,11,3,1,1,10,2,4,10,9,9,4,0,36-45
1365691,40,No,Travel_Rarely,Cardiology,2,2,Marketing,2,Female,3,2,Nurse,2,Married,59609,3,No,14,3,3,1,15,4,3,11,8,5,10,0,36-45
1825860,25,No,Travel_Rarely,Neurology,2,3,Human Resources,3,Female,3,1,Other,2,Married,22964,4,No,14,3,3,0,6,3,3,2,0,1,2,0,18-25
1820725,30,No,Travel_Rarely,Neurology,1,2,Medical,4,Male,3,1,Nurse,2,Married,39354,1,No,13,3,3,0,12,6,2,12,8,1,7,0,26-35
1515102,25,No,Travel_Rarely,Neurology,2,1,Other,4,Male,3,1,Nurse,3,Divorced,41759,6,Yes,19,3,3,1,7,2,2,2,2,0,2,1,18-25
1811717,47,No,Travel_Rarely,Neurology,25,3,Medical,1,Male,3,3,Nurse,3,Single,90647,2,No,23,4,2,0,25,3,3,17,14,12,11,0,46-55
1863212,33,No,Non-Travel,Neurology,1,2,Medical,2,Male,2,1,Nurse,3,Divorced,21084,1,No,12,3,3,3,1,2,2,1,1,0,0,0,26-35
1677775,38,No,Travel_Rarely,Cardiology,1,4,Life Sciences,4,Male,3,2,Nurse,2,Married,46620,0,No,15,3,1,2,16,3,3,15,13,5,8,0,36-45
1593793,31,No,Travel_Rarely,Cardiology,2,2,Life Sciences,1,Male,3,1,Other,3,Married,32204,0,No,19,3,3,1,3,1,3,2,2,1,2,0,26-35
1373830,38,No,Travel_Frequently,Cardiology,6,4,Life Sciences,1,Male,2,2,Therapist,3,Married,55871,2,No,11,3,4,1,10,1,3,8,3,7,7,0,36-45
1125914,42,No,Travel_Rarely,Neurology,18,4,Life Sciences,4,Male,3,2,Other,1,Divorced,56805,6,Yes,17,3,3,1,9,3,2,4,3,1,2,1,36-45
1519296,41,No,Travel_Rarely,Neurology,1,3,Life Sciences,4,Male,3,1,Other,4,Married,29211,3,No,22,4,1,1,12,3,3,5,3,1,0,0,36-45
1491934,47,No,Non-Travel,Neurology,1,1,Medical,3,Female,3,3,Administrative,2,Married,125549,0,No,18,3,1,2,14,3,1,13,8,5,12,0,46-55
1181842,35,No,Travel_Rarely,Neurology,11,4,Medical,4,Male,3,1,Nurse,3,Married,27930,7,Yes,11,3,3,1,5,3,3,2,2,2,2,1,26-35
1221662,22,No,Travel_Rarely,Neurology,1,2,Life Sciences,4,Male,3,1,Other,3,Single,35438,0,No,12,3,4,0,4,2,4,3,2,1,2,0,18-25
1725778,35,No,Travel_Rarely,Neurology,9,4,Medical,2,Male,3,2,Other,3,Single,53529,1,No,19,3,2,0,10,5,3,10,7,0,8,0,26-35
1301790,33,No,Travel_Rarely,Neurology,15,2,Medical,2,Female,3,2,Nurse,4,Married,51219,0,Yes,13,3,1,1,10,6,3,9,7,8,1,1,26-35
1399338,32,No,Travel_Rarely,Neurology,29,4,Life Sciences,3,Female,2,1,Nurse,2,Single,29789,1,No,13,3,3,0,6,3,3,6,2,4,1,0,26-35
1789008,40,No,Travel_Rarely,Neurology,1,4,Life Sciences,1,Male,3,1,Nurse,4,Married,25263,8,No,19,3,3,2,8,3,2,1,0,0,0,0,36-45
1190766,32,No,Travel_Rarely,Cardiology,1,4,Medical,2,Male,2,1,Other,2,Married,23825,0,No,14,3,2,1,3,2,3,2,2,2,2,0,26-35
1491312,39,No,Travel_Rarely,Neurology,24,1,Life Sciences,1,Male,3,2,Other,4,Single,43134,7,No,13,3,1,0,18,2,3,7,7,1,7,0,36-45
1708743,38,No,Travel_Rarely,Neurology,10,3,Medical,2,Female,1,3,Administrative,3,Married,138663,3,No,12,3,1,1,20,3,3,18,16,1,11,0,36-45
1435710,32,No,Travel_Rarely,Cardiology,1,4,Marketing,3,Female,3,3,Nurse,4,Married,109431,1,No,19,3,3,2,14,3,3,14,10,5,7,0,26-35
1332625,37,No,Travel_Rarely,Neurology,10,3,Life Sciences,3,Female,4,3,Administrative,4,Married,144312,1,Yes,25,4,1,1,16,2,3,16,11,6,8,1,36-45
1818407,25,No,Travel_Rarely,Cardiology,8,2,Other,1,Female,3,2,Nurse,3,Divorced,51524,0,Yes,22,4,2,1,6,3,2,5,3,0,4,1,18-25
1251101,52,No,Non-Travel,Cardiology,29,4,Life Sciences,1,Male,3,1,Other,4,Divorced,36561,2,No,15,3,2,2,16,3,2,9,8,0,0,0,46-55
1433529,44,No,Travel_Rarely,Neurology,1,3,Medical,2,Male,3,1,Other,4,Single,25578,6,Yes,12,3,3,0,6,2,3,4,3,1,2,1,36-45
1859445,21,Yes,Travel_Rarely,Cardiology,5,1,Medical,3,Male,3,1,Other,1,Single,24990,1,Yes,11,3,4,0,2,6,3,2,2,1,2,1,18-25
1104512,39,No,Non-Travel,Neurology,9,3,Life Sciences,4,Male,3,5,Administrative,4,Single,204026,2,No,13,3,3,0,21,3,2,6,0,1,3,0,36-45
1782969,23,Yes,Travel_Frequently,Cardiology,9,3,Marketing,4,Male,3,1,Other,1,Married,18795,1,No,19,3,1,1,1,3,2,1,0,0,0,0,18-25
1628827,36,No,Travel_Rarely,Cardiology,3,3,Medical,1,Female,2,3,Nurse,4,Married,80262,0,No,19,3,3,2,10,2,3,9,7,3,4,0,36-45
1224144,36,No,Travel_Frequently,Cardiology,4,2,Life Sciences,4,Female,3,2,Therapist,2,Divorced,53876,7,No,13,3,2,3,18,3,3,4,2,0,2,0,36-45
1284416,56,No,Non-Travel,Neurology,1,4,Life Sciences,3,Male,3,2,Nurse,3,Divorced,66213,1,No,21,4,1,1,13,2,2,13,12,1,9,0,56-65
1191013,29,Yes,Travel_Rarely,Neurology,1,4,Medical,1,Male,3,1,Other,4,Married,50264,9,Yes,14,3,2,3,4,3,4,2,2,2,2,1,26-35
1061493,42,No,Travel_Rarely,Neurology,2,3,Life Sciences,1,Male,3,5,Administrative,3,Married,198240,5,No,11,3,1,0,24,2,2,22,6,4,14,0,36-45
1197297,56,No,Travel_Rarely,Neurology,7,2,Technical Degree,4,Male,3,1,Nurse,3,Married,24560,8,No,11,3,4,1,14,4,1,10,9,9,8,0,56-65
1065630,41,No,Travel_Rarely,Cardiology,28,4,Life Sciences,1,Female,2,4,Therapist,2,Married,142485,0,No,23,4,3,1,21,3,3,20,7,0,10,0,36-45
1173552,34,No,Travel_Rarely,Cardiology,28,3,Marketing,4,Female,2,2,Nurse,3,Married,70476,1,No,21,4,4,2,8,2,3,8,7,1,7,0,26-35
1277240,36,No,Non-Travel,Cardiology,15,4,Marketing,4,Male,1,2,Nurse,4,Divorced,56763,1,No,24,4,1,1,15,4,2,15,12,11,11,0,36-45
